DOI,Título,Autores,Año,Citas,Revista
10.1007/s40747-021-00527-2,Text summarization based on multi-head self-attention mechanism and pointer network,Dong Qiu and Bing Yang,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-021-00422-w,Formal context reduction in deriving concept hierarchies from corpora using adaptive evolutionary clustering algorithm star,Bryar A. Hassan and Tarik A. Rashid and Seyedali Mirjalili,2021,30,Complex &amp; Intelligent Systems
10.1007/s40747-022-00659-z,Decision-making of IoT device operation based on intelligent-task offloading for improving environmental optimization,Wenquan Jin and Sunhwan Lim and Sungpil Woo and Chanwon Park and Dohyeun Kim,2022,6,Complex &amp; Intelligent Systems
10.1007/s40747-020-00222-8,Economic fish production inventory model for perishable fish items with the detoriation rate and the added value under pentagonal fuzzy number,V. Kuppulakshmi and C. Sugapriya and D. Nagarajan,2021,6,Complex &amp; Intelligent Systems
10.1007/s40747-021-00337-6,Adaptive feature extraction and fault diagnosis for three-phase inverter based on hybrid-CNN models under variable operating conditions,Quan Sun and Xianghai Yu and Hongsheng Li and Jisheng Fan,2022,14,Complex &amp; Intelligent Systems
10.1007/s40747-021-00529-0,A deep learning approach based hardware solution to categorise garbage in environment,Tanya Gupta and Rakshit Joshi and Devarshi Mukhopadhyay and Kartik Sachdeva and Nikita Jain and Deepali Virmani and Laura Garcia-Hernandez,2022,7,Complex &amp; Intelligent Systems
10.1007/s40747-021-00427-5,ST-V-Net: incorporating shape prior into convolutional neural networks for proximal femur segmentation,Chen Zhao and Joyce H. Keyak and Jinshan Tang and Tadashi S. Kaneko and Sundeep Khosla and Shreyasee Amin and Elizabeth J. Atkinson and Lan-Juan Zhao and Michael J. Serou and Chaoyang Zhang and Hui Shen and Hong-Wen Deng and Weihua Zhou,2021,6,Complex &amp; Intelligent Systems
10.1007/s40747-021-00437-3,An infrastructure-assisted job scheduling and task coordination in volunteer computing-based VANET,Abdul Waheed and Munam Ali Shah and Abid Khan and Gwanggil Jeon,2021,6,Complex &amp; Intelligent Systems
10.1007/s40747-020-00161-4,Overview and methods of correlation filter algorithms in object tracking,Shuai Liu and Dongye Liu and Gautam Srivastava and Dawid Połap and Marcin Woźniak,2020,190,Complex &amp; Intelligent Systems
10.1007/s40747-023-00999-4,Fire and smoke precise detection method based on the attention mechanism and anchor-free mechanism,Yu Sun and Jian Feng,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-021-00365-2,Rainfall and runoff time-series trend analysis using LSTM recurrent neural network and wavelet neural network with satellite-based meteorological data: case study of Nzoia hydrologic basin,Yashon O. Ouma and Rodrick Cheruyot and Alice N. Wachera,2022,27,Complex &amp; Intelligent Systems
10.1007/s40747-021-00452-4,Two-stage improved Grey Wolf optimization algorithm for feature selection on high-dimensional classification,Chaonan Shen and Kai Zhang,2022,11,Complex &amp; Intelligent Systems
10.1007/s40747-018-0085-9,Rare pattern mining: challenges and future perspectives,Anindita Borah and Bhabesh Nath,2019,19,Complex &amp; Intelligent Systems
10.1007/s40747-022-00960-x,Multi-criteria decision-making of manufacturing resources allocation for complex product system based on intuitionistic fuzzy information entropy and TOPSIS,Xu Luo and Shunsheng Guo and Baigang Du and Jun Guo and Peng Jiang and Tian Tan,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-021-00615-3,Semantic-guided autoencoder adversarial hashing for large-scale cross-modal retrieval,Mingyong Li and Qiqi Li and Yan Ma and Degang Yang,2022,2,Complex &amp; Intelligent Systems
10.1007/s40747-022-00761-2,A self-organizing map approach for constrained multi-objective optimization problems,Chao He and Ming Li and Congxuan Zhang and Hao Chen and Peilong Zhong and Zhengxiu Li and Junhua Li,2022,2,Complex &amp; Intelligent Systems
10.1007/s40747-022-00714-9,A competitive swarm optimizer with probabilistic criteria for many-objective optimization problems,Chao He and Ming Li and Congxuan Zhang and Hao Chen and Xin Li and Junhua Li,2022,5,Complex &amp; Intelligent Systems
10.1007/s40747-020-00196-7,Cloud theory-based simulated annealing for a single-machine past sequence setup scheduling with scenario-dependent processing times,Chin-Chia Wu and Win-Chin Lin and Xin-Gong Zhang and Dan-Yu Bai and Yung-Wei Tsai and Tao Ren and Shuenn-Ren Cheng,2021,8,Complex &amp; Intelligent Systems
10.1007/s40747-023-00982-z,Structure-enhanced pairwise feature learning for face clustering,Shaoying Li and Jie Li and Bincheng Wang and Wei Yao and Bo Liu,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-021-00366-1,Collision-free path planning for welding manipulator via hybrid algorithm of deep reinforcement learning and inverse kinematics,Jie Zhong and Tao Wang and Lianglun Cheng,2022,11,Complex &amp; Intelligent Systems
10.1007/s40747-020-00218-4,Improving ductal carcinoma in situ classification by convolutional neural network with exponential linear unit and rank-based weighted pooling,Yu-Dong Zhang and Suresh Chandra Satapathy and Di Wu and David S. Guttery and Juan Manuel Górriz and Shui-Hua Wang,2021,21,Complex &amp; Intelligent Systems
10.1007/s40747-018-0075-y,Priority ranking for energy resources in Turkey and investment planning for renewable energy resources,Mehmet Emin Baysal and Nazlı Ceren Çetin,2018,10,Complex &amp; Intelligent Systems
10.1007/s40747-018-0084-x,New similarity measure and distance measure for Pythagorean fuzzy set,Xindong Peng,2019,52,Complex &amp; Intelligent Systems
10.1007/s40747-021-00606-4,Machine remaining life prediction based on multi-layer self-attention and temporal convolution network,Zhiwu Shang and Baoren Zhang and Wanxiang Li and Shiqi Qian and Jie Zhang,2022,6,Complex &amp; Intelligent Systems
10.1007/s40747-017-0041-0,Solving large-scale global optimization problems using enhanced adaptive differential evolution algorithm,Ali Wagdy Mohamed,2017,40,Complex &amp; Intelligent Systems
10.1007/s40747-021-00278-0,Modified artificial bee colony algorithm for solving mixed interval-valued fuzzy shortest path problem,Ali Ebrahimnejad and Mohammad Enayattabr and Homayun Motameni and Harish Garg,2021,13,Complex &amp; Intelligent Systems
10.1007/s40747-020-00136-5,Generating multiple reference vectors for a class of many-objective optimization problems with degenerate Pareto fronts,Yicun Hua and Yaochu Jin and Kuangrong Hao and Yuan Cao,2020,8,Complex &amp; Intelligent Systems
10.1007/s40747-021-00349-2,Diabetes classification application with efficient missing and outliers data handling algorithms,Hanaa Torkey and Elhossiny Ibrahim and EZZ El-Din Hemdan and Ayman El-Sayed and Marwa A. Shouman,2022,2,Complex &amp; Intelligent Systems
10.1007/s40747-016-0014-8,Interoperable multi-agent framework for unmanned aerial/ground vehicles: towards robot autonomy,Willson Amalraj Arokiasami and Prahlad Vadakkepat and Kay Chen Tan and Dipti Srinivasan,2016,19,Complex &amp; Intelligent Systems
10.1007/s40747-021-00543-2,The dilemma between eliminating dominance-resistant solutions and preserving boundary solutions of extremely convex Pareto fronts,Zhenkun Wang and Qingyan Li and Qite Yang and Hisao Ishibuchi,2021,1,Complex &amp; Intelligent Systems
10.1007/s40747-022-00879-3,"Wind speed and global radiation forecasting based on differential, deep and stochastic machine learning of patterns in 2-level historical meteo-quantity sets",Ladislav Zjavka,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-019-00123-5,Collaborative filtering recommendation algorithm based on user correlation and evolutionary clustering,Jianrui Chen and Chunxia Zhao and n.m. Uliji and Lifang Chen,2020,34,Complex &amp; Intelligent Systems
10.1007/s40747-021-00425-7,Improved cosine and cotangent function-based similarity measures for q-rung orthopair fuzzy sets and TOPSIS method,Muhammad Jabir Khan and Poom Kumam and Nasser Aedh Alreshidi and Wiyada Kumam,2021,14,Complex &amp; Intelligent Systems
10.1007/s40747-020-00239-z,Prioritization of public services for digitalization using fuzzy Z-AHP and fuzzy Z-WASPAS,Duygu Sergi and Irem Ucal Sari,2021,11,Complex &amp; Intelligent Systems
10.1007/s40747-019-00117-3,New approach on differential equation via trapezoidal neutrosophic number,I. R. Sumathi and C. Antony Crispin Sweety,2019,12,Complex &amp; Intelligent Systems
10.1007/s40747-021-00367-0,Adaptive dynamic programming-based feature tracking control of visual servoing manipulators with unknown dynamics,Xiaolin Ren and Hongwen Li,2022,4,Complex &amp; Intelligent Systems
10.1007/s40747-020-00221-9,Interval-valued Pythagorean fuzzy AHP method-based supply chain performance evaluation by a new extension of SCOR model: SCOR 4.0,Ertugrul Ayyildiz and Alev Taskin Gumus,2021,31,Complex &amp; Intelligent Systems
10.1007/s40747-016-0022-8,Social group optimization (SGO): a new population evolutionary optimization technique,Suresh Satapathy and Anima Naik,2016,151,Complex &amp; Intelligent Systems
10.1007/s40747-021-00302-3,A niching cross-entropy method for multimodal satellite layout optimization design,Jialiang Sun and Xianqi Chen and Jun Zhang and Wen Yao,2021,3,Complex &amp; Intelligent Systems
10.1007/s40747-022-00743-4,Fermatean fuzzy copula aggregation operators and similarity measures-based complex proportional assessment approach for renewable energy source selection,Arunodaya Raj Mishra and Pratibha Rani and Abhijit Saha and Tapan Senapati and Ibrahim M. Hezam and Ronald R. Yager,2022,6,Complex &amp; Intelligent Systems
10.1007/s40747-021-00413-x,Selection of third party reverses logistic providers: an approach of BCF-CRITIC-MULTIMOORA using Archimedean power aggregation operators,Jhulaneswar Baidya and Harish Garg and Abhijit Saha and Arunodaya Raj Mishra and Pratibha Rani and Debjit Dutta,2021,23,Complex &amp; Intelligent Systems
10.1007/s40747-023-01004-8,NEDORT: a novel and efficient approach to the data overlap problem in relational triples,Zhanjun Zhang and Xiaoru Hu and Haoyu Zhang and Jie Liu,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-021-00409-7,Online social networks security and privacy: comprehensive review and analysis,Ankit Kumar Jain and Somya Ranjan Sahoo and Jyoti Kaubiyal,2021,21,Complex &amp; Intelligent Systems
10.1007/s40747-022-00917-0,An efficient privacy-preserving point-of-interest recommendation model based on local differential privacy,Chonghuan Xu and Xinyao Mei and Dongsheng Liu and Kaidi Zhao and Austin Shijun Ding,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00823-5,An integrated fuzzy credit rating model using fuzzy-BWM and new fuzzy-TOPSIS-Sort-C,Pranith K. Roy and Krishnendu Shaw,2022,2,Complex &amp; Intelligent Systems
10.1007/s40747-021-00317-w,Private-label sustainable supplier selection using a fuzzy entropy-VIKOR-based approach,Jun Zhang and Linze Li and Jing Zhang and Liping Chen and Guojiao Chen,2021,7,Complex &amp; Intelligent Systems
10.1007/s40747-021-00513-8,Analyze COVID-19 CT images based on evolutionary algorithm with dynamic searching space,Yunhong Gong and Yanan Sun and Dezhong Peng and Peng Chen and Zhongtai Yan and Ke Yang,2021,0,Complex &amp; Intelligent Systems
10.1007/s40747-019-00125-3,Distributed control system architecture for balancing and stabilizing traffic in the network of multiple autonomous intersections using feedback consensus and route assignment method,Chairit Wuthishuwong and Ansgar Traechtler,2020,5,Complex &amp; Intelligent Systems
10.1007/s40747-022-00733-6,A wavelet convolutional capsule network with modified super resolution generative adversarial network for fault diagnosis and classification,Happy Nkanta Monday and Jianping Li and Grace Ugochi Nneji and Saifun Nahar and Md Altab Hossin and Jehoiada Jackson and Ariyo Oluwasanmi,2022,3,Complex &amp; Intelligent Systems
10.1007/s40747-022-00942-z,Resonance algorithm: an intuitive algorithm to find all shortest paths between two nodes,Yu Liu and Qiguang Lin and Binbin Hong and Yunru Peng and Daniel Hjerpe and Xiaofeng Liu,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00939-8,Analysis of Hamming and Hausdorff 3D distance measures for complex pythagorean fuzzy sets and their applications in pattern recognition and medical diagnosis,Dong-Lun Wu and Zhiyi Zhu and Kifayat Ullah and Lantian Liu and Xinxing Wu and Xu Zhang,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00930-3,A hybrid differential evolution algorithm for a location-inventory problem in a closed-loop supply chain with product recovery,Hao Guo and Gang Liu and Ying Zhang and Chunnan Zhang and Chuanhui Xiong and Wenli Li,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-023-00972-1,"Systematic review of MCDM approach applied to the medical case studies of COVID-19: trends, bibliographic analysis, challenges, motivations, recommendations, and future directions",A. H. Alamoodi and B. B. Zaidan and O. S. Albahri and Salem Garfan and Ibraheem Y. Y. Ahmaro and R. T. Mohammed and A. A. Zaidan and Amelia Ritahani Ismail and A. S. Albahri and Fayiz Momani and Mohammed S. Al-Samarraay and Ali Najm Jasim and n.m. R.Q.Malik,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-020-00252-2,Particle swarm optimization algorithm for the optimization of rescue task allocation with uncertain time constraints,Na Geng and Zhiting Chen and Quang A. Nguyen and Dunwei Gong,2021,13,Complex &amp; Intelligent Systems
10.1007/s40747-021-00274-4,Attention neural collaboration filtering based on GRU for recommender systems,Hongbin Xia and Yang Luo and Yuan Liu,2021,9,Complex &amp; Intelligent Systems
10.1007/s40747-016-0028-2,Particle filtering with applications in networked systems: a survey,Wenshuo Li and Zidong Wang and Yuan Yuan and Lei Guo,2016,18,Complex &amp; Intelligent Systems
10.1007/s40747-020-00182-z,Recognition and location of typical automotive parts based on the RGB-D camera,Wei Liu and Fengpeng Li and Cheng Jing and Yidong Wan and Beibei Su and M. Helali,2021,5,Complex &amp; Intelligent Systems
10.1007/s40747-022-00720-x,Parameters and reliability estimation for the weibull distribution based on intuitionistic fuzzy lifetime data,Zahra Roohanizadeh and Ezzatallah Baloui Jamkhaneh and Einolah Deiri,2022,1,Complex &amp; Intelligent Systems
10.1007/s40747-017-0056-6,Forecasting of financial data: a novel fuzzy logic neural network based on error-correction concept and statistics,Dusan Marcek,2018,16,Complex &amp; Intelligent Systems
10.1007/s40747-023-00996-7,Selective quantum ensemble learning inspired by improved AdaBoost based on local sample information,Xufeng Niu and Wenping Ma,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-021-00631-3,A special point-based transfer component analysis for dynamic multi-objective optimization,Ruochen Liu and Nanxi Li and Luyao Peng and Kai Wu,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-017-0037-9,An insight into imbalanced Big Data classification: outcomes and challenges,Alberto Fernández and Sara del Río and Nitesh V. Chawla and Francisco Herrera,2017,122,Complex &amp; Intelligent Systems
